"","CELL1_TREATMENT1","CELL2_TREATMENT1"
"ENSG00000135862",0.999008209499928,0.85304831861563
"ENSG00000134186",0.999008209499928,0.651115094026825
"ENSG00000159588",0.999008209499928,0.748265134398425
"ENSG00000004455",0.999008209499928,0.153583050743438
"ENSG00000090020",0.999008209499928,0.043351159927245
"ENSG00000143878",0.999008209499928,0.800741171053485
"ENSG00000081692",0.999008209499928,0.143176380087511
"ENSG00000185630",0.999008209499928,0.885814335992643
"ENSG00000143158",0.999008209499928,0.0070419519345351
"ENSG00000188976",0.999008209499928,0.0801771122168393
"ENSG00000133059",0.999008209499928,0.152878279002116
"ENSG00000121900",0.999008209499928,0.151026483029584
"ENSG00000162734",0.999008209499928,0.184696225570173
"ENSG00000134686",0.999008209499928,0.185207677039476
"ENSG00000143622",0.999008209499928,0.000143287346925978
"ENSG00000171608",0.999008209499928,0.856620940427126
"ENSG00000117016",0.999008209499928,0.00312280587749046
"ENSG00000160087",0.999008209499928,0.72465426928045
"ENSG00000168710",0.999008209499928,0.000358505138811694
"ENSG00000158882",0.999008209499928,0.000358505138811694
"ENSG00000163050",0.999008209499928,0.740960309230305
"ENSG00000142798",0.999008209499928,9.97455064392695e-08
"ENSG00000143418",0.999008209499928,0.82294312917422
"ENSG00000010072",0.999008209499928,4.88974033963752e-09
"ENSG00000036549",0.999008209499928,0.00510272393273277
"ENSG00000055070",0.999008209499928,0.00865485278647066
"ENSG00000125945",0.999008209499928,0.000358505138811694
"ENSG00000160752",0.999008209499928,0.00374316632402725
"ENSG00000143458",0.999008209499928,0.0168590475914052
"ENSG00000169241",0.999008209499928,0.000129145331684939
"ENSG00000143367",0.999008209499928,0.000175572626061409
"ENSG00000181873",0.999008209499928,0.0286180899832762
"ENSG00000142949",0.999008209499928,0.00449382122939186
"ENSG00000163877",0.999008209499928,0.606401996467881
"ENSG00000159214",0.999008209499928,0.150566494868131
"ENSG00000168653",0.999008209499928,0.045885046526359
"ENSG00000185420",0.999008209499928,0.0112886541653178
"ENSG00000115738",0.999008209499928,0.00671605213339242
"ENSG00000160094",0.999008209499928,0.470623949612015
"ENSG00000203965",0.999008209499928,0.388433308244101
"ENSG00000233461",0.999008209499928,0.0665416353894869
"ENSG00000011009",0.999008209499928,0.048931469504021
"ENSG00000162517",0.999008209499928,0.00127930317088715
"ENSG00000178922",0.999008209499928,0.411362126570974
"ENSG00000143702",0.999008209499928,0.000697562593204216
"ENSG00000143514",0.999008209499928,0.107398418675238
"ENSG00000196505",0.999008209499928,0.0421706910320022
